material,short_text,supplier/supplying_plant,order_quantity,net_price,total_spend,material_group,plant
63001488.0,Potassium Bromate Primary Std_58794-500,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,7056.0,7056.0,35,LP01
63001489.0,Lyoph. aldehy.dehydrogenase_9028-88-0,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,7.0,1705.2,11936.4,35,LP01
63001321.0,perchloric acid 70%_7601-90-3,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1029.0,1029.0,35,LP01
63001163.0,TRIS (Tromethamine)_1.02408.0080,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,480.2,480.2,35,LP01
63001492.0,Mercuric iodide_777-29-0,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,588.0,588.0,35,LP01
63000810.0,Hydrogen Peroxide_7722-84-1,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,230.3,230.3,35,LP01
63001493.0,Potassium Pyrophosphate_7320-34-5,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,411.6,411.6,35,LP01
63000919.0,Sulfuric acid (H2SO4) 95%-97%_7664-93-9,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,112.7,112.7,35,LP01
63000891.0,Hydrochloric acid fuming (37%)_7647-01-0,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,112.7,225.4,35,LP01
63001303.0,Glacial Acetic acid_64-19-7,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,93.1,93.1,35,LP01
63001494.0,Salicylaldazine_959-36-4,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,656.6,1313.2,35,LP01
63001495.0,Salicylaldehyde_90-02-8,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,735.0,1470.0,35,LP01
63001496.0,2-Pyrrolidone_616-45-5,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,107.8,215.6,35,LP01
63001497.0,Ion exchange resin_69011-20-7,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1229.9,1229.9,35,LP01
63001482.0,Impurity_D (Sildenafil Tab) Macleods,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,656.6,656.6,162,LP01
63001483.0,N-Oxide _Imp.B_ Sildenafil Tab_Macleods,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,656.6,656.6,162,LP01
63001485.0,Chlorosulphonyl Imp. Sil. Tab_ Macleods,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,656.6,656.6,162,LP01
63001460.0,ASTM Sieve # 14_14BS8H,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,784.0,784.0,35,LP01
63001461.0,ASTM Sieve # 18_18BS8H,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,784.0,784.0,35,LP01
63001486.0,Sieves No. 450 mesh_ 450SS8F,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1470.0,1470.0,35,LP01
63001189.0,Montelukast EPCRS_Y0001434,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,662.48,3312.4,162,LP01
63001191.0,"Idnt.SST_Montelukast_ B,C,D,E&F_Y0001435",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,662.48,3312.4,162,LP01
63001200.0,Montelukast dicyclohexylamine_Y0001436,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,662.48,662.48,162,LP01
63001333.0,Trifluoroacetic acid_76-05-1,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,1029.0,5145.0,35,LP01
63001060.0,Hydroxy naphthol blue 1045930025,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,25.0,2278.5,56962.5,142,LP01
63000813.0,Potassium hydrogen phthalate_1024000080,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,504.7,504.7,35,LP01
13000424.0,Dibasic sodi phospha dihydrat-10028-24-7,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,289.1,578.2,35,LP01
63000281.0,Tri-sodium Phosphate 12H2O_10101-89-0,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,279.3,558.6,35,LP01
13000436.0,Omeprazole USP RS Cat:1478505,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,200.0,1408.26,281652.0,162,LP01
63000261.0,Sod Dihyd phosphate anhyd_7558-80-7,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,10.0,1421.0,14210.0,35,LP01
63000899.0,Omeprazole RC- A 15mg_1478516,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,4331.6,4331.6,35,LP01
63001498.0,Valsartan Peak Ident. CRS_Y0001131,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,662.48,1987.44,162,LP01
63001499.0,Valsartan System suitability_Y0001145,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,662.48,3312.4,162,LP01
63001502.0,Methyl benzene sulphonate std (Hetro),200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,1421.0,2842.0,162,LP01
63001503.0,Amlodipine besilate CRS_Y0000049,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,662.48,662.48,162,LP01
63001504.0,Hydrochlorothiazide CRS_H1200000,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,662.48,662.48,162,LP01
63001505.0,Chlorothiazide _C1700000,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,662.48,3312.4,162,LP01
63001507.0,Salamide (HTCZ EP impurity B)_H010002,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,632.1,632.1,162,LP01
63001508.0,HTCZ_ Impurity -C _402824-96-8,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1764.0,1764.0,162,LP01
63001509.0,5-Chloro hydrochlorothiazide_H010004,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,656.6,656.6,162,LP01
63001510.0,Chloride standard 5 ppm _R1941500500,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1274.0,1274.0,35,LP01
63001491.0,"Inertsil ODS 3 4.6X150, 5µ _GL5020-01731",200115     EASY LAB SCIENTIFIC & LABORATORY,1.0,2250.0,2250.0,158,LP01
63001490.0,Guard column 4.0X 10) L1 _GL5020-19053,200115     EASY LAB SCIENTIFIC & LABORATORY,1.0,1540.0,1540.0,158,LP01
13000419.0,ChiralPak AGP(100 x 4.0mm)5µm :DAIC30713,200115     EASY LAB SCIENTIFIC & LABORATORY,1.0,6790.0,6790.0,158,LP01
13000419.0,ChiralPak AGP(100 x 4.0mm)5µm :DAIC30713,200115     EASY LAB SCIENTIFIC & LABORATORY,1.0,6790.0,6790.0,158,LP01
63001476.0,"Hypersil ODSC18_150x4.6,5µ _30105-154630",200115     EASY LAB SCIENTIFIC & LABORATORY,3.0,1710.0,5130.0,158,LP01
63000356.0,"Daicel Chiracel OD -H_4.6x250,5µm_14325",200115     EASY LAB SCIENTIFIC & LABORATORY,1.0,6834.0,6834.0,35,LP01
63000123.0,"NUCLEOSIL 100 C18_3.0x125,5µ_720002.30",200115     EASY LAB SCIENTIFIC & LABORATORY,1.0,1750.0,1750.0,35,LP01
63001513.0,"Shim-pack SCR-101H_30x7.9, 10µ_228-07730",200227     TUNGSTEN ANALYTICAL TESTING,1.0,7785.0,7785.0,158,LP01
63000142.0,"Symmetry C18_4.6x250, 5µ_WAT054275",200170     NEO SMART LABORATORY EQUIPMENT,1.0,3625.2,3625.2,35,LP01
63001500.0,"Water symmetry C8,250x4.6, 5µ_WAT054270",200170     NEO SMART LABORATORY EQUIPMENT,1.0,3625.2,3625.2,158,LP01
63000128.0,"Waters S. ODS1_4.6 x 250, 5µ_PSS845542",200170     NEO SMART LABORATORY EQUIPMENT,1.0,2315.15,2315.15,35,LP01
62000239.0,Disposable Lab Coat - XL,200358     Mediqueen Medical Equipment Trading,500.0,17.0,8500.0,62,LP01
63000922.0,"N,N-DimethylFormamide_68-12-2",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,430.0,1290.0,35,LP01
13000627.0,PT-MDS Cannula Item code: 303-0100-6,200143     ALTAYF ALTHAHABI SCIENTIFIC & LABOR,6.0,2500.0,15000.0,35,LP01
13000628.0,Refill pH electrode Cata no: 8157BNUMD,200143     ALTAYF ALTHAHABI SCIENTIFIC & LABOR,1.0,250.0,250.0,35,LP01
13000501.0,"N,N-DimethylImidazolidinoneGC,CN:80-73-9",200270     ALGENOME INTERNATIONAL SCIENTIFIC,3.0,1260.0,3780.0,35,LP01
,SAP S4HANA AMC 2024,200131     INFLEXION TECH FZC,1.0,29633.35,29633.35,212,LP01
12000038.0,Opadry Pink 03B54025.,300004     COLORCON LIMITED,30.0,58.37,1751.1,27,LP01
71000113.0,AMC Shimadzu HPLC_2030_2050 Series,200295     NAHLA MEDICAL SUPPLIES,3.0,6000.0,18000.0,54,LP01
63001514.0,Shimadzu HPLC D2 Lamp Part no. 228-63621,200295     NAHLA MEDICAL SUPPLIES,3.0,3685.0,11055.0,200,LP01
62000332.0,Wooden Pallet,200375     Rapid Gulf Wood Industries,50.0,26.5,1325.0,22,LP01
62000436.0,Stretch Film-Machine Grade,200307     GALAXY,10.0,75.0,750.0,22,LP01
71000121.0,S/S 304 Stand - 350*75*295,200311     MAROUSH ALUMINIUM &,1.0,6350.0,6350.0,54,LP01
71000121.0,S/S 304 Stand - 295*60*214,200311     MAROUSH ALUMINIUM &,1.0,5200.0,5200.0,54,LP01
71000121.0,S/S 304 Stand - 80*55*179,200311     MAROUSH ALUMINIUM &,2.0,1300.0,2600.0,54,LP01
71000122.0,S/S 304 Open Type 2 Shelf Stand,200311     MAROUSH ALUMINIUM &,1.0,6400.0,6400.0,54,LP01
71000053.0,interior design,200311     MAROUSH ALUMINIUM &,1.0,9278.0,9278.0,54,LP01
64000811.0,Lenze Inverter 8200 Vector,300155     PARCOP s.r.l,1.0,1377.5,1377.5,26,LP01
31000012.0,Dr.Wound Bioheal gel 15ml tube,300109     Farmasia Sdn. Bhd.,60000.0,1.3,78000.0,61,LP01
31000013.0,Dr.Wound Bioheal gel 30ml tube,300109     Farmasia Sdn. Bhd.,96647.0,2.0,193294.0,61,LP01
31000012.0,Dr.Wound Bioheal gel 15ml tube,300109     Farmasia Sdn. Bhd.,718.0,0.0,0.0,61,LP01
31000013.0,Dr.Wound Bioheal gel 30ml tube,300109     Farmasia Sdn. Bhd.,849.0,0.0,0.0,61,LP01
31000013.0,Dr.Wound Bioheal gel 30ml tube,300109     Farmasia Sdn. Bhd.,36676.0,2.0,73352.0,61,LP01
31000013.0,Dr.Wound Bioheal gel 30ml tube,300109     Farmasia Sdn. Bhd.,36677.0,2.0,73354.0,61,LP01
,Adjusting screw feeder,200418     Accurate Oil field Equipment Servic,1.0,6000.0,6000.0,40,LP01
,New Hopper,200418     Accurate Oil field Equipment Servic,1.0,7800.0,7800.0,40,LP01
,Phase 3 Floor Sink,200399     Dana Kitchen Manufacturing LLC,1.0,12000.0,12000.0,4,HP01
,Phase 3 Single Sink,200399     Dana Kitchen Manufacturing LLC,1.0,3000.0,3000.0,4,HP01
,EWM Improvement HP,200131     INFLEXION TECH FZC,1.0,79488.0,79488.0,4,HP01
62000434.0,Engineering Trousers,200174     EMIRATES GOLDEN FASHION LLC,14.0,78.0,1092.0,62,LP01
62000435.0,Engineering T-shirt,200174     EMIRATES GOLDEN FASHION LLC,14.0,42.0,588.0,62,LP01
,Fabrication & Installation of duct,200216     TKM TECHNICAL SERVICES LLC,1.0,22500.0,22500.0,4,LP01
,SS & Aluminum frame with plastic sheet,200311     MAROUSH ALUMINIUM &,1.0,5230.0,5230.0,21,HP01
22000058.0,Box ASA-KOR 75mg Tab 30's,200221     AL NAKHEEL PRINTERS AND STATIONERS,26300.0,127.0,3340100.0,75,LP01
22000059.0,Leaflet ASA-KOR 75mg Tab,200221     AL NAKHEEL PRINTERS AND STATIONERS,25100.0,58.0,1455800.0,74,LP01
,BE Study - Etoricoxib 120mg Tablet Submi,300041     VEEDA CLINICAL RESEARCH PVT. LTD.,1.0,77444.64,77444.64,4,LP01
,AVAYA J189 + License,200054     EMTECH COMPUTER CO. LLC,5.0,816.0,4080.0,4,LP01
,Technical Room Steel Doors,200384     Royal Classic Contracting and Gener,2.0,3400.0,6800.0,54,HP01
13000373.0,L-Phenylalanine USPRS Cat:1530503,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,200.0,1300.0,260000.0,35,LP01
13000375.0,"LOD Bottles with lid-40ml,P code:1630011",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,98.0,294.0,29,LP01
13000374.0,Aspartame USPRS Cat:1043706,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,200.0,1650.0,330000.0,35,LP01
13000372.0,Aspartame RC- A USP RS Cat:1043728,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,25.0,4545.0,113625.0,35,LP01
13000609.0,"Partisil ODS3,4.6x250m,5µCASNO:4238-001",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,3800.0,7600.0,158,LP01
66000031.0,Wireless Keyboard and Mouse MK270,200182     BROAD BAND COMPUTER TRADING LLC,5.0,65.0,325.0,34,LP01
66000014.0,Toner HP 26A - Black,200182     BROAD BAND COMPUTER TRADING LLC,5.0,390.0,1950.0,34,LP01
66000032.0,Power Extension 5m 6 Way,200182     BROAD BAND COMPUTER TRADING LLC,10.0,50.0,500.0,34,LP01
66000074.0,DDR4  3200 SODIMM 16GB RAM for Laptop,200182     BROAD BAND COMPUTER TRADING LLC,5.0,130.0,650.0,34,LP01
,HP COLOR LASERJET MFP M283FDN PRINTER,200182     BROAD BAND COMPUTER TRADING LLC,1.0,1300.0,1300.0,4,LP01
,"LED LENOVO 32"" D32-40 FHD HDMI+DP 3y",200182     BROAD BAND COMPUTER TRADING LLC,1.0,740.0,740.0,4,LP01
,"LED LENOVO 32"" D32-40 FHD HDMI+DP 3y",200182     BROAD BAND COMPUTER TRADING LLC,1.0,740.0,740.0,4,LP01
66000094.0,Wired Headphones with Mic,200182     BROAD BAND COMPUTER TRADING LLC,5.0,105.0,525.0,34,LP01
66000095.0,"HDD EXT 2TB 2.5"" WD USB PASSPORT",200182     BROAD BAND COMPUTER TRADING LLC,2.0,245.0,490.0,34,LP01
66000065.0,USB 64GB Sandisk,200182     BROAD BAND COMPUTER TRADING LLC,5.0,20.0,100.0,34,LP01
,Lenovo Thinkbook15 G4 i5 16GB 500gb SSD,200182     BROAD BAND COMPUTER TRADING LLC,1.0,2430.0,2430.0,4,LP01
,"Monitor LED Lenovo L22E-40 21.5""",200182     BROAD BAND COMPUTER TRADING LLC,1.0,290.0,290.0,4,LP01
22000152.0,Insert Clopican 75mg TAB,200323     Umm Al Quwain Manufacturing,42000.0,52.0,2184000.0,74,LP01
22000151.0,Box Clopican 75mg Tablets 2X14's,200323     Umm Al Quwain Manufacturing,42000.0,130.0,5460000.0,74,LP01
22000121.0,CCarton 5ply 385lx366wx330h mm,200236     QUEENEX CORRUGATED CARTON FACTORY L,500.0,3.3,1650.0,24,LP01
,Air Compressor 1,200002     ATLAS COPCO SERVICES MIDDLE EAST,1.0,44000.0,44000.0,4,HP01
,Air Compressor 2,200002     ATLAS COPCO SERVICES MIDDLE EAST,1.0,44000.0,44000.0,4,HP01
71000116.0,HR Consultant,200414     HUMAN ENGG MANAGEMENT CONSULT CO LL,1.0,65000.0,65000.0,54,LP01
63001464.0,Paracetamol CAS No. 103-90-2,300110     RESONANCE SCIENTIFIC & LABORATORY,2400.0,805.0,1932000.0,162,LP01
63001465.0,4-Aminophenol CAS No. 123-30-8,300110     RESONANCE SCIENTIFIC & LABORATORY,1000.0,8.05,8050.000000000001,162,LP01
13000615.0,Plain carton 122 L × 48 W × 25 H,200200     RASHID PRINTERS & STATIONERS LLC,5000.0,0.24,1200.0,7,HP01
13000616.0,Insert for 275 mm × 170 mm,200200     RASHID PRINTERS & STATIONERS LLC,5000.0,0.07,350.00000000000006,74,HP01
13000630.0,Insert for 255 mm × 163 mm,200200     RASHID PRINTERS & STATIONERS LLC,5000.0,0.06,300.0,74,HP01
13000629.0,Plain carton 72 L × 89 W × 94 H,200200     RASHID PRINTERS & STATIONERS LLC,5000.0,0.41,2050.0,7,HP01
63001456.0,221-75597-05 Jet Assy FID,200295     NAHLA MEDICAL SUPPLIES,1.0,1860.0,1860.0,35,LP01
63001457.0,221-72322-95 FID Collector Assy,200295     NAHLA MEDICAL SUPPLIES,1.0,2230.0,2230.0,35,LP01
63001472.0,"Princeton C18 150*4.6mm,5µ(150046-03501)",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,2700.0,8100.0,158,LP01
63001471.0,"ACE 10 C18 200*3.9 mm,10µ(ACE-131-2046)",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,2800.0,8400.0,158,LP01
63001466.0,Ibuprofen CAS No. 15687-27-1,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3000.0,3.2,9600.0,162,LP01
63001468.0,Ibuprofen Impurity J CAS No.65813-55-0,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,150.0,13.5,2025.0,162,LP01
63001467.0,Ibuprofen Impurity E CAS No.38861-78-8,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,150.0,5.0,750.0,162,LP01
63001463.0,0.2 µm nylon filters,200296     BIOTRONICS L.L.C,5.0,225.0,1125.0,35,LP01
63001470.0,"Pursuit C18 300*4.6 mm, 5µ (A3000300x046",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,4450.0,13350.0,158,LP01
63001469.0,"Spherisorb C8 250*4.6 mm,5µ (PSS831815)",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,3100.0,9300.0,158,LP01
63000979.0,Benzothiadiazine RC-A 100mg_1057507,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,100.0,4900.0,490000.0,162,LP01
63000449.0,Ammonium Dihydrogen Orthophosphate 500G,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,245.0,490.0,35,LP01
63001037.0,Telmisartan reference standard T020000,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,800.0,350.0,280000.0,162,LP01
63000046.0,"Inertsil C8_4.6 x 125, 5µ_5020-89965",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,2900.0,8700.0,158,LP01
12000046.0,Sodium Stearyl Fumarate PRUV,200271     REDACHEM FZE,75.0,1350.0,101250.0,27,LP01
12000023.0,Microcrystalline Cellulose Vivapur 102,200271     REDACHEM FZE,4000.0,30.0,120000.0,27,LP01
12000045.0,Sodium Starch Glycolate Vivastar P,200271     REDACHEM FZE,50.0,55.0,2750.0,27,LP01
12000050.0,Microcrystalline Cellulose Vivapur 112,200271     REDACHEM FZE,1200.0,34.0,40800.0,27,LP01
63000059.0,"NUCLEOSIL 100-5 C18 50 x 3.0 mm, 5µm",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1800.0,1800.0,35,LP01
63000124.0,"Z. E.XDB-Phenyl_4.6x250,5µ_990967-912",200310     Labins Laboratory Supplies LLC,2.0,3069.46,6138.92,35,LP01
13000613.0,Empty Hard Gelatin Capsules size “3”,300020     ACG ASSOCIATED CAPSULES PVT.  LTD.,675000.0,4.05,2733750.0,97,HP01
13000614.0,Empty Hard Gelatin Capsules size “1”,300020     ACG ASSOCIATED CAPSULES PVT.  LTD.,500000.0,5.3,2650000.0,97,HP01
12000020.0,Mannitol Pearlitol 200 SD,300125     Azelis International SAL Offshore,3000.0,24.0,72000.0,27,LP01
13000562.0,Microcrystalline cellulose (Vivapur 101),200271     REDACHEM FZE,400.0,34.0,13600.0,27,LP01
71000049.0,Master Instrument Calibration,200055     JANSAL CALIBRATION SERVICES,1.0,3350.0,3350.0,54,LP01
66000023.0,Toner Sharp DX-25FT-BA Black,200085     NEW SMART OFFICE AUTOMATION LLC,5.0,215.0,1075.0,34,LP01
66000022.0,Toner Sharp DX-25FT-MA Magenta,200085     NEW SMART OFFICE AUTOMATION LLC,2.0,265.0,530.0,34,LP01
66000021.0,Toner Sharp DX-25FT-YA Yellow,200085     NEW SMART OFFICE AUTOMATION LLC,2.0,265.0,530.0,34,LP01
66000020.0,Toner Sharp DX-25FT-CA Cyan,200085     NEW SMART OFFICE AUTOMATION LLC,2.0,265.0,530.0,34,LP01
66000016.0,Toner Sharp MX-23FT-CA Cyan,200085     NEW SMART OFFICE AUTOMATION LLC,2.0,265.0,530.0,34,LP01
66000018.0,Toner Sharp MX-23FT-MA - Magenta,200085     NEW SMART OFFICE AUTOMATION LLC,2.0,265.0,530.0,34,LP01
71000115.0,Primary Transfer Belt Kit Replacement,200085     NEW SMART OFFICE AUTOMATION LLC,1.0,532.0,532.0,54,LP01
71000114.0,SHARP MX-5051 AMC,200085     NEW SMART OFFICE AUTOMATION LLC,1.0,5950.0,5950.0,54,LP01
66000027.0,Toner Sharp MX-61FT-BA Black,200085     NEW SMART OFFICE AUTOMATION LLC,3.0,0.0,0.0,34,LP01
66000024.0,Toner Sharp MX-61FT-CA Cyan,200085     NEW SMART OFFICE AUTOMATION LLC,2.0,0.0,0.0,34,LP01
66000025.0,Toner Sharp MX-61FT-YA Yellow,200085     NEW SMART OFFICE AUTOMATION LLC,2.0,0.0,0.0,34,LP01
66000026.0,Toner Sharp MX-61FT-MA Magenta,200085     NEW SMART OFFICE AUTOMATION LLC,2.0,0.0,0.0,34,LP01
62000411.0,Ambiente Clorogen - 6x1 Gal SC,200044     DHOFAR GLOBAL TRADING CO.LLC,4.0,36.0,144.0,52,LP01
62000412.0,Autocut towel 1x6 rolls,200044     DHOFAR GLOBAL TRADING CO.LLC,5.0,50.0,250.0,52,LP01
62000413.0,Toilet rolls 2ply 10x10 pure,200044     DHOFAR GLOBAL TRADING CO.LLC,1.0,85.0,85.0,52,LP01
62000414.0,Garbage bag black 120x140cm 10 kg,200044     DHOFAR GLOBAL TRADING CO.LLC,3.0,70.0,210.0,52,LP01
62000415.0,Garbage bag black 65x95cm 10 kg,200044     DHOFAR GLOBAL TRADING CO.LLC,3.0,70.0,210.0,52,LP01
62000416.0,Garbage bag black 45x60cm 5 kg,200044     DHOFAR GLOBAL TRADING CO.LLC,3.0,45.0,135.0,52,LP01
62000417.0,Double bucket trolley & wringer 46L,200044     DHOFAR GLOBAL TRADING CO.LLC,1.0,195.0,195.0,52,LP01
62000418.0,Dust Bin stainless steel with top 12L,200044     DHOFAR GLOBAL TRADING CO.LLC,20.0,65.0,1300.0,52,LP01
62000419.0,Dust Bin swing top stainless steel 30L,200044     DHOFAR GLOBAL TRADING CO.LLC,2.0,160.0,320.0,52,LP01
62000421.0,Airfreshner refill  100 ML Kp,200044     DHOFAR GLOBAL TRADING CO.LLC,96.0,14.0,1344.0,52,LP01
62000424.0,AC27052 Smart bulk soap Dispenser white,200044     DHOFAR GLOBAL TRADING CO.LLC,3.0,60.0,180.0,52,LP01
62000422.0,Soft broom with stick (blue),200044     DHOFAR GLOBAL TRADING CO.LLC,4.0,8.0,32.0,52,LP01
62000423.0,Dust bin S.Steel with Pedal 30L,200044     DHOFAR GLOBAL TRADING CO.LLC,10.0,160.0,1600.0,52,LP01
62000420.0,AC27051 Smart bulk soap Dispenser white,200044     DHOFAR GLOBAL TRADING CO.LLC,10.0,40.0,400.0,52,LP01
22000167.0,Leaflet Telmisan,200323     Umm Al Quwain Manufacturing,37882.0,52.0,1969864.0,75,LP01
13000010.0,Povidone K-30,300007     ASHLAND INDUSTRIES EUROPE GMBH,100.0,24.0,2400.0,27,LP01
13000621.0,PH Electrode fill soltn Cata no: 810007,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,575.0,1725.0,35,LP01
,Valsartan HCTZ 80/12.5 mg,300001     PARLE ELIZABETH TOOLS PRIVATE LIMIT,32.0,120.0,3840.0,4,LP01
,Valsartan HCTZ 160/12.5 mg,300001     PARLE ELIZABETH TOOLS PRIVATE LIMIT,32.0,120.0,3840.0,4,LP01
71000109.0,M365 Apps for Business,200054     EMTECH COMPUTER CO. LLC,13.0,300.0,3900.0,54,LP01
71000110.0,M365 Business Basic,200054     EMTECH COMPUTER CO. LLC,130.0,217.8,28314.0,54,LP01
71000111.0,M365 Business Standard,200054     EMTECH COMPUTER CO. LLC,5.0,470.4,2352.0,54,LP01
71000112.0,M365 Visio Plan 2,200054     EMTECH COMPUTER CO. LLC,1.0,576.0,576.0,54,LP01
71000109.0,M365 Apps for Business,200054     EMTECH COMPUTER CO. LLC,4.0,300.0,1200.0,54,HP01
71000110.0,M365 Business Basic,200054     EMTECH COMPUTER CO. LLC,40.0,217.8,8712.0,54,HP01
71000112.0,M365 Visio Plan 2,200054     EMTECH COMPUTER CO. LLC,1.0,576.0,576.0,54,HP01
12000000.0,Aerosil 200,300055     TRANSMARE CHEMIE NV,60.0,28.63,1717.8,27,LP01
13000608.0,Empty hard gelatin capsules size ‘0’,300020     ACG ASSOCIATED CAPSULES PVT.  LTD.,500000.0,5.25,2625000.0,97,LP01
13000461.0,Empty Hard Gelatin Capsules size 2,300020     ACG ASSOCIATED CAPSULES PVT.  LTD.,500000.0,4.0,2000000.0,97,LP01
63001199.0,Barium chloride_10361-37-2,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,2134.0,2134.0,35,LP01
63000345.0,tween 80_9005-65-6,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,4.0,125.0,500.0,35,LP01
63000675.0,Dimethyl sulfoxide_67-68-5,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,10.0,185.0,1850.0,35,LP01
63000922.0,"N,N-DimethylFormamide_68-12-2",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,10.0,425.0,4250.0,35,LP01
63001120.0,Stearyl alcohol 125mg_1622000,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1260.0,1260.0,162,LP01
63001117.0,Rosuvastatin RC-C 25mg_1606048,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,5300.0,10600.0,162,LP01
63000885.0,Valsartan RC-B  10mg_1708784,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,5900.0,17700.0,35,LP01
63000434.0,Stainless Spatules,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,10.0,20.0,200.0,35,LP01
63001201.0,Forcep_6” (SS)_RSGA612.145,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,10.0,35.0,350.0,35,LP01
63001202.0,Weighing boat_611-9163,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,260.0,520.0,35,LP01
63001203.0,Weighing boat_611-9155,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,460.0,920.0,35,LP01
63000673.0,n-Hexane_110-54-3,200226     CHEMSTOCK LLC,8.0,120.0,960.0,35,LP01
62000156.0,diesel,200036     EUROPE GENERAL TRANSPORTING,15000.0,10.6,159000.0,22,LP01
62000260.0,70% IPA with COA,200358     Mediqueen Medical Equipment Trading,100.0,90.0,9000.0,22,LP01
62000398.0,Lubrication oil (KLUBER),200271     REDACHEM FZE,20.0,297.8,5956.0,22,LP01
62000397.0,ZEBRA WAXRIBON 110mmX450mtr 02300BK11045,200043     AL TARMEZ DIGIT SYSTEM TECHNOLOGY L,20.0,49.0,980.0,131,HP01
